hour,Time,gridRow,gridColumn,count_ratio_uber,count_ratio_crime,count_ratio_food,count_ratio_yellow,count_ratio_green,count_ratio_taxi,Class
0,Night,0,6,4.18E-05,0,0,0,0,0,Uber
0,Night,0,7,8.36E-05,0,0,0,0,0,Uber
0,Night,0,13,4.18E-05,0,0,0,0,0,Uber
0,Night,0,14,8.36E-05,0,0,0,9.71E-05,0.0000971,Taxi
0,Night,0,15,0.000209013,0,0,0,1.62E-05,0.0000162,Uber
0,Night,0,16,8.36E-05,0,0,0,0,0,Uber
0,Night,0,17,8.36E-05,0,0,0,0,0,Uber
0,Night,0,18,0.000125408,0,0,0,0,0,Uber
0,Night,1,0,4.18E-05,0,0,0,0,0,Uber
0,Night,1,7,0.000125408,0,0,0,0,0,Uber
0,Night,1,10,0.000125408,0,0,0,0,0,Uber
0,Night,1,12,0.00016721,0.001612037,0.002052066,0,8.09E-05,0.0000809,Uber
0,Night,1,13,0.00016721,0,0.000844968,0,8.09E-05,0.0000809,Uber
0,Night,1,14,0.00016721,0.008060183,0.003259164,0,0.000113261,0.000113261,Uber
0,Night,1,17,8.36E-05,0,0,0,0,0,Uber
0,Night,2,0,4.18E-05,0,0,1.95E-05,0,0.0000195,Uber
0,Night,2,1,0.000125408,0,0,0,0,0,Uber
0,Night,2,4,4.18E-05,0,0,0,0,0,Uber
0,Night,2,7,8.36E-05,0,0,0,0,0,Uber
0,Night,2,8,4.18E-05,0,0,0,0,0,Uber
0,Night,2,12,0.000585235,0.008060183,0.00720235,7.79E-05,0.002880072,0.002957972,Taxi
0,Night,2,13,0.000459828,0.010209565,0.003339637,3.90E-05,0.002249045,0.002288045,Taxi
0,Night,2,14,0.00016721,0.011284256,0.004305315,1.95E-05,0.000420685,0.000440185,Taxi
0,Night,2,15,0.000209013,0.002686728,0.001368044,0,8.09E-05,0.0000809,Uber
0,Night,3,3,4.18E-05,0,0,0,0,0,Uber
0,Night,3,6,0.000125408,0,0,0,0,0,Uber
0,Night,3,8,4.18E-05,0,0,0,0,0,Uber
0,Night,3,10,0.00016721,0,0,0,0,0,Uber
0,Night,3,11,0.002257336,0.005373455,0.004868628,0.000448177,0.00708692,0.007535097,Taxi
0,Night,3,12,0.00066884,0.023105857,0.008771577,0.000116916,0.007475244,0.00759216,Taxi
0,Night,3,13,0.000752445,0.011284256,0.008489921,7.79E-05,0.004061226,0.004139126,Taxi
0,Night,3,14,0.000209013,0.005373455,0.004466262,1.95E-05,0.000695748,0.000715248,Taxi
0,Night,3,15,0.000209013,0.002149382,0.00152899,0,0.000339784,0.000339784,Taxi
0,Night,3,16,0.000125408,0,0.000603549,0,1.62E-05,0.0000162,Uber
0,Night,4,1,4.18E-05,0,0,0,0,0,Uber
0,Night,4,3,8.36E-05,0,0,0,0,0,Uber
0,Night,4,5,0.000125408,0,0,0,0,0,Uber
0,Night,4,6,4.18E-05,0,0,0,0,0,Uber
0,Night,4,10,8.36E-05,0,0,0,0,0,Uber
0,Night,4,11,0.00346961,0.021493821,0.008610631,0.001383503,0.019788363,0.021171866,Taxi
0,Night,4,12,0.000376223,0.031703385,0.009817728,7.79E-05,0.006132289,0.006210189,Taxi
0,Night,4,13,0.00016721,0.018807093,0.00366153,1.95E-05,0.002103424,0.002122924,Taxi
0,Night,4,14,0.000376223,0.01074691,0.008530157,3.90E-05,0.00622937,0.00626837,Taxi
0,Night,4,15,0.000292618,0.001612037,0.002736088,0,0.000258883,0.000258883,Uber
0,Night,5,0,8.36E-05,0,0,0,0,0,Uber
0,Night,5,1,0.000125408,0,0,0,0,0,Uber
0,Night,5,2,8.36E-05,0,0,0,0,0,Uber
0,Night,5,3,4.18E-05,0,0,0,0,0,Uber
0,Night,5,4,8.36E-05,0,0,0,0,0,Uber
0,Night,5,6,0.00016721,0,0,0,0,0,Uber
0,Night,5,7,4.18E-05,0,0,0,0,0,Uber
0,Night,5,8,4.18E-05,0,0,0,0,0,Uber
0,Night,5,10,0.002048324,0.008597528,0.006518328,0.002786492,0.018461588,0.02124808,Taxi
0,Night,5,11,0.007315442,0.019344438,0.01086388,0.002240885,0.039317844,0.041558729,Taxi
0,Night,5,12,0.000585235,0.02632993,0.006236672,0.000175374,0.00532328,0.005498654,Taxi
0,Night,5,13,0.000125408,0.009672219,0.005391703,3.90E-05,0.002281406,0.002320406,Taxi
0,Night,5,14,0.00016721,0.004298764,0.001850883,1.95E-05,0.000614847,0.000634347,Taxi
0,Night,5,15,0.000125408,0.003761419,0.002253249,1.95E-05,0.000339784,0.000359284,Taxi
0,Night,6,3,4.18E-05,0,0,0,0,0,Uber
0,Night,6,4,8.36E-05,0,0,0,0,0,Uber
0,Night,6,7,4.18E-05,0,0,1.95E-05,1.62E-05,0.0000357,Uber
0,Night,6,9,0.000209013,0,0,0,0,0,Uber
0,Night,6,10,0.010492434,0.014508329,0.013720678,0.017303533,0.037667465,0.054970998,Taxi
0,Night,6,11,0.00447287,0.018269747,0.010944353,0.005241723,0.05145298,0.056694703,Taxi
0,Night,6,12,0.000209013,0.00483611,0.002333722,3.90E-05,0.001197334,0.001236334,Taxi
0,Night,6,13,4.18E-05,0.001074691,0.000603549,0,4.85E-05,0.0000485,Taxi
0,Night,6,15,8.36E-05,0,0.000281656,1.95E-05,0,0.0000195,Uber
0,Night,6,16,4.18E-05,0,0.00024142,0,0,0,Uber
0,Night,7,0,4.18E-05,0,0,0,0,0,Uber
0,Night,7,1,0.000250815,0,0,0,0,0,Uber
0,Night,7,7,0.000209013,0,0,0,0,0,Uber
0,Night,7,8,0.000627038,0,0,0,0,0,Uber
0,Night,7,9,0.011203077,0.00483611,0.010099384,0.029267912,1.62E-05,0.029284112,Taxi
0,Night,7,10,0.018727531,0.006985492,0.029211765,0.047409342,0.004999676,0.052409018,Taxi
0,Night,7,11,0.004054845,0.004298764,0.003581057,0.008710224,0.00619701,0.014907234,Taxi
0,Night,7,12,0.003009782,0.003761419,0.005713596,0.001286073,0.02037085,0.021656923,Taxi
0,Night,7,13,0.000250815,0.000537346,0.000684022,0.007034432,6.47E-05,0.007099132,Taxi
0,Night,7,14,0.000209013,0.002149382,0.001086388,0.00313724,4.85E-05,0.00318574,Taxi
0,Night,7,15,8.36E-05,0.002686728,0.005673359,1.95E-05,0.000177982,0.000197482,Taxi
0,Night,7,16,0.000250815,0.001612037,0.001368044,1.95E-05,4.85E-05,0.000068,Uber
0,Night,7,19,0.000250815,0,0,0,0,0,Uber
0,Night,8,0,4.18E-05,0,0,0,0,0,Uber
0,Night,8,3,4.18E-05,0,0,0,0,0,Uber
0,Night,8,6,0.000125408,0,0,0,0,0,Uber
0,Night,8,7,0.000376223,0,0,9.74E-05,0,0.0000974,Uber
0,Night,8,8,0.004013042,0.000537346,4.02E-05,0.001032756,3.24E-05,0.001065156,Uber
0,Night,8,9,0.109898838,0.025255239,0.084858971,0.19752918,0,0.19752918,Taxi
0,Night,8,10,0.046108185,0.009134874,0.041524162,0.108400398,0.000307423,0.108707821,Taxi
0,Night,8,11,0.004765488,0.009672219,0.007403533,0.004637659,0.029771536,0.034409195,Taxi
0,Night,8,12,0.004890895,0.009134874,0.010541987,0.003000838,0.043605592,0.04660643,Taxi
0,Night,8,13,0.000961458,0.014508329,0.013599968,0.000720981,0.011002524,0.011723505,Taxi
0,Night,8,14,0.001797509,0.006985492,0.007765662,0.000896354,0.012814705,0.013711059,Taxi
0,Night,8,15,0.000877853,0.009134874,0.016657949,0.000155888,0.014270921,0.014426809,Taxi
0,Night,8,16,0.000125408,0.002686728,0.006115962,0,0.000113261,0.000113261,Uber
0,Night,8,17,0.000418025,0.002149382,0.005230757,1.95E-05,0.000242703,0.000262203,Uber
0,Night,8,18,4.18E-05,0.001074691,0.001488754,0,1.62E-05,0.0000162,Uber
0,Night,8,19,0.00016721,0,0.000643785,1.95E-05,3.24E-05,0.0000519,Uber
0,Night,9,0,0.000125408,0,0,0,0,0,Uber
0,Night,9,2,0.000292618,0,0,0,0,0,Uber
0,Night,9,3,0.00033442,0,0,0,0,0,Uber
0,Night,9,6,0.000459828,0,0,0,0,0,Uber
0,Night,9,7,0.003051584,0,4.02E-05,7.79E-05,0,0.0000779,Uber
0,Night,9,8,0.073154419,0.010209565,0.026837806,0.039829303,1.62E-05,0.039845503,Uber
0,Night,9,9,0.194465346,0.027941967,0.064137126,0.224829011,0,0.224829011,Taxi
0,Night,9,10,0.014129253,0.006985492,0.00531123,0.0169333,0.023461265,0.040394565,Taxi
0,Night,9,11,0.002549954,0.003224073,0.007685189,0.002650091,0.011051065,0.013701156,Taxi
0,Night,9,12,0.001713904,0.006448146,0.010783406,0.001441961,0.026794382,0.028236343,Taxi
0,Night,9,13,0.001212273,0.009134874,0.013801151,0.001480933,0.066193127,0.06767406,Taxi
0,Night,9,14,0.002967979,0.004298764,0.002655615,0.000311775,0.004271568,0.004583343,Taxi
0,Night,9,15,0.000376223,0.003761419,0.00201183,0.000116916,0.000420685,0.000537601,Taxi
0,Night,9,16,8.36E-05,0.002149382,0.0016497,1.95E-05,4.85E-05,0.000068,Uber
0,Night,9,17,8.36E-05,0.000537346,0.001207098,0,0,0,Uber
0,Night,9,18,4.18E-05,0.000537346,0.001810647,0,1.62E-05,0.0000162,Uber
0,Night,9,19,4.18E-05,0.000537346,0.00177041,5.85E-05,0,0.0000585,Taxi
0,Night,10,0,8.36E-05,0,0,0,0,0,Uber
0,Night,10,2,4.18E-05,0,0,0,0,0,Uber
0,Night,10,3,8.36E-05,0,0,0,0,0,Uber
0,Night,10,6,0.000250815,0,4.02E-05,1.95E-05,1.62E-05,0.0000357,Uber
0,Night,10,7,0.003595017,0,8.05E-05,5.85E-05,0,0.0000585,Uber
0,Night,10,8,0.033065797,0.005373455,0.018951434,0.028235157,1.62E-05,0.028251357,Uber
0,Night,10,9,0.183513084,0.022031166,0.058302821,0.136343265,1.62E-05,0.136359465,Uber
0,Night,10,10,0.054343282,0.012896292,0.017623627,0.022740116,0.17468125,0.197421366,Taxi
0,Night,10,11,0.021068473,0.006448146,0.007162113,0.004813032,0.026389878,0.03120291,Taxi
0,Night,10,12,0.00083605,0.002149382,0.004345552,0.000175374,0.000711928,0.000887302,Taxi
0,Night,10,13,0.000459828,0.001074691,0.00342011,9.74E-05,0.000469225,0.000566625,Taxi
0,Night,10,14,0.001672101,0.003761419,0.00885205,0.000389719,0.024302634,0.024692353,Taxi
0,Night,10,15,0.000752445,0.003224073,0.0032994,0.000311775,0.008381335,0.00869311,Taxi
0,Night,10,16,0.001379483,0.003761419,0.007524243,7.79E-05,0.000760469,0.000838369,Uber
0,Night,10,17,0.000250815,0.005373455,0.002253249,0,0.000194162,0.000194162,Uber
0,Night,10,18,8.36E-05,0.002686728,0.002414195,0,4.85E-05,0.0000485,Uber
0,Night,10,19,0.000125408,0.000537346,0.000603549,0,1.62E-05,0.0000162,Uber
0,Night,11,2,0.003511412,0,0,1.95E-05,0,0.0000195,Uber
0,Night,11,8,0.009990803,0.003761419,0.009898201,0.010834194,0,0.010834194,Taxi
0,Night,11,9,0.013962043,0.012896292,0.014324226,0.008145131,0.043767394,0.051912525,Taxi
0,Night,11,10,0.011119472,0.013433638,0.008127791,0.003741304,0.025208724,0.028950028,Taxi
0,Night,11,11,0.021277485,0.026867276,0.010541987,0.003916678,0.02752249,0.031439168,Taxi
0,Night,11,12,0.007524454,0.016120365,0.012191687,0.000720981,0.005420361,0.006141342,Uber
0,Night,11,13,0.00016721,0.001612037,0.001931356,3.90E-05,9.71E-05,0.0001361,Uber
0,Night,11,14,0.000292618,0.003224073,0.003500583,0,0.000436865,0.000436865,Taxi
0,Night,11,15,0.00066884,0.005910801,0.007966845,0.000136402,0.000809009,0.000945411,Taxi
0,Night,11,16,0.000376223,0.011284256,0.006357381,7.79E-05,0.010355317,0.010433217,Taxi
0,Night,11,17,8.36E-05,0.002686728,0.001931356,0,9.71E-05,0.0000971,Taxi
0,Night,11,18,8.36E-05,0.00483611,0.002092303,0,0,0,Uber
0,Night,11,19,8.36E-05,0,0.000201183,0,1.62E-05,0.0000162,Uber
0,Night,12,1,4.18E-05,0,0,0,0,0,Uber
0,Night,12,2,8.36E-05,0,0,0,0,0,Uber
0,Night,12,8,0.002591757,0.001612037,0.001730173,0.000175374,0.001488577,0.001663951,Uber
0,Night,12,9,0.016177577,0.007522837,0.024262664,0.009548121,0.051825125,0.061373246,Taxi
0,Night,12,10,0.020943065,0.01558302,0.017985756,0.00771644,0.056565918,0.064282358,Taxi
0,Night,12,11,0.005894156,0.017195056,0.007041403,0.000837896,0.012976506,0.013814402,Taxi
0,Night,12,12,0.001421286,0.016657711,0.004989337,0.00019486,0.002443208,0.002638068,Taxi
0,Night,12,13,0.000418025,0.026867276,0.004747918,0,0.000420685,0.000420685,Taxi
0,Night,12,14,0.000418025,0.008597528,0.003902949,1.95E-05,0.000339784,0.000359284,Uber
0,Night,12,15,0.000209013,0.007522837,0.004949101,1.95E-05,0.001035532,0.001055032,Taxi
0,Night,12,17,4.18E-05,0.003761419,0.002213013,1.95E-05,6.47E-05,0.0000842,Taxi
0,Night,12,18,0.000125408,0.003224073,0.001810647,0,1.62E-05,0.0000162,Uber
0,Night,12,19,4.18E-05,0,0.00012071,0,0,0,Uber
0,Night,13,0,4.18E-05,0,0,0,0,0,Uber
0,Night,13,2,4.18E-05,0,0,0,0,0,Uber
0,Night,13,4,4.18E-05,0,4.02E-05,0,0,0,Uber
0,Night,13,8,0.00033442,0.003224073,0.004546735,5.85E-05,0.000355964,0.000414464,Taxi
0,Night,13,9,0.003720425,0.00483611,0.002856798,0.001071728,0.008656398,0.009728126,Taxi
0,Night,13,10,0.002926177,0.011284256,0.007403533,0.000662523,0.006763316,0.007425839,Taxi
0,Night,13,11,0.001713904,0.015045674,0.007162113,0.000116916,0.001682739,0.001799655,Taxi
0,Night,13,12,0.000292618,0.018269747,0.002655615,1.95E-05,0.000436865,0.000456365,Taxi
0,Night,13,13,0.000209013,0.008597528,0.002655615,0,0.000388324,0.000388324,Taxi
0,Night,13,14,8.36E-05,0.000537346,0.000563312,5.85E-05,6.47E-05,0.0001232,Taxi
0,Night,13,15,0.000543433,0.000537346,0.000402366,1.95E-05,1.62E-05,0.0000357,Uber
0,Night,13,16,0.002591757,0.001074691,4.02E-05,0.005709386,8.09E-05,0.005790286,Taxi
0,Night,13,17,0.003093387,0.001074691,0.000885205,0.004286911,4.85E-05,0.004335411,Taxi
0,Night,14,3,4.18E-05,0.004298764,0.000844968,0,0,0,Uber
0,Night,14,5,8.36E-05,0.002686728,0.002213013,0,0,0,Uber
0,Night,14,7,8.36E-05,0,8.05E-05,0,1.62E-05,0.0000162,Uber
0,Night,14,8,0.001379483,0.011284256,0.013197602,0.000155888,0.000954631,0.001110519,Uber
0,Night,14,9,0.000794248,0.007522837,0.004828391,5.85E-05,0.000517766,0.000576266,Uber
0,Night,14,10,0.002340941,0.009672219,0.006799984,0.000311775,0.002232865,0.00254464,Taxi
0,Night,14,11,0.00066884,0.011284256,0.004868628,0.000116916,0.002281406,0.002398322,Taxi
0,Night,14,12,0.000543433,0.010209565,0.003218927,3.90E-05,0.000355964,0.000394964,Uber
0,Night,14,13,4.18E-05,0.003224073,0.000844968,0,1.62E-05,0.0000162,Uber
0,Night,14,16,0.000877853,0,0.000885205,0.003468501,0,0.003468501,Taxi
0,Night,14,17,0.003720425,0,0.003259164,0.012393071,1.62E-05,0.012409271,Taxi
0,Night,14,18,8.36E-05,0,0.000160946,0,0,0,Uber
0,Night,14,19,4.18E-05,0,4.02E-05,0,0,0,Uber
0,Night,15,7,0.00033442,0.001074691,0.009737255,1.95E-05,8.09E-05,0.0001004,Uber
0,Night,15,8,0.000752445,0.001074691,0.002333722,0.000116916,0.000258883,0.000375799,Uber
0,Night,15,9,0.000418025,0.004298764,0.005592886,1.95E-05,8.09E-05,0.0001004,Uber
0,Night,15,10,0.000752445,0.005373455,0.004989337,3.90E-05,0.000177982,0.000216982,Uber
0,Night,15,11,0.00050163,0.006985492,0.003379874,3.90E-05,0.000177982,0.000216982,Uber
0,Night,15,12,4.18E-05,0.001074691,0.002494669,1.95E-05,4.85E-05,0.000068,Taxi
0,Night,15,18,4.18E-05,0,0.000321893,0,0,0,Uber
0,Night,16,5,4.18E-05,0.001612037,0.00152899,0,0,0,Uber
0,Night,16,9,0.000710643,0.003224073,0.008288738,0,0.000226523,0.000226523,Uber
0,Night,16,10,0.001212273,0.004298764,0.007725426,1.95E-05,0.002168144,0.002187644,Taxi
0,Night,16,11,0.000125408,0.002686728,0.004305315,0,0.000129441,0.000129441,Taxi
0,Night,17,9,0.000209013,0.009672219,0.002736088,0,0.000809009,0.000809009,Taxi
0,Night,17,10,0.000543433,0.008597528,0.002534905,3.90E-05,0.000177982,0.000216982,Uber
0,Night,17,11,0.000125408,0,0.001368044,0,9.71E-05,0.0000971,Uber
1,Night,0,7,6.25E-05,0,0,0,0,0,Uber
1,Night,0,14,6.25E-05,0,0,2.62E-05,2.02E-05,0.0000464,Uber
1,Night,0,15,6.25E-05,0,0,0,2.02E-05,0.0000202,Uber
1,Night,0,16,6.25E-05,0,0,0,0,0,Uber
1,Night,0,17,6.25E-05,0,0,0,0,0,Uber
1,Night,0,18,6.25E-05,0,0,0,0,0,Uber
1,Night,1,7,0.000125047,0,0,0,0,0,Uber
1,Night,1,10,0.000125047,0,0,0,2.02E-05,0.0000202,Uber
1,Night,1,12,0.000125047,0.001518603,0.002052066,2.62E-05,0.000101008,0.000127208,Taxi
1,Night,1,13,0.000125047,0.000759301,0.000844968,0,6.06E-05,0.0000606,Uber
1,Night,1,14,0.00018757,0.007593014,0.003259164,0,0.000101008,0.000101008,Uber
1,Night,1,17,6.25E-05,0,0,0,2.02E-05,0.0000202,Uber
1,Night,2,5,6.25E-05,0,0,0,0,0,Uber
1,Night,2,6,6.25E-05,0,0,0,0,0,Uber
1,Night,2,8,0.000125047,0,0,0,0,0,Uber
1,Night,2,10,6.25E-05,0,0,0,0,0,Uber
1,Night,2,12,0.000562711,0.00531511,0.00720235,7.87E-05,0.002767621,0.002846321,Taxi
1,Night,2,13,0.000312617,0.007593014,0.003339637,0,0.001656532,0.001656532,Taxi
1,Night,2,14,0.00018757,0.01594533,0.004305315,0,0.000525242,0.000525242,Taxi
1,Night,2,15,6.25E-05,0.002277904,0.001368044,2.62E-05,8.08E-05,0.000107,Taxi
1,Night,3,2,6.25E-05,0,0,0,0,0,Uber
1,Night,3,3,6.25E-05,0,0,0,0,0,Uber
1,Night,3,4,6.25E-05,0,0,0,0,0,Uber
1,Night,3,10,0.000125047,0,0,0,6.06E-05,0.0000606,Uber
1,Night,3,11,0.001875703,0.004555809,0.004868628,0.000419914,0.008464475,0.008884389,Taxi
1,Night,3,12,0.000750281,0.018982536,0.008771577,0.000104979,0.008323064,0.008428043,Taxi
1,Night,3,13,0.000812805,0.023538345,0.008489921,2.62E-05,0.003959516,0.003985716,Taxi
1,Night,3,14,0.00018757,0.006833713,0.004466262,0,0.000565645,0.000565645,Taxi
1,Night,3,15,0.000125047,0.000759301,0.00152899,0,0.000181815,0.000181815,Taxi
1,Night,4,0,6.25E-05,0,0,0,0,0,Uber
1,Night,4,1,0.000125047,0,0,0,0,0,Uber
1,Night,4,9,6.25E-05,0,0,0,0,0,Uber
1,Night,4,10,6.25E-05,0,0,0,2.02E-05,0.0000202,Uber
1,Night,4,11,0.002751032,0.012908125,0.008610631,0.001758392,0.017757217,0.019515609,Taxi
1,Night,4,12,0.000562711,0.028094153,0.009817728,7.87E-05,0.005696855,0.005775555,Taxi
1,Night,4,13,0.000125047,0.018223235,0.00366153,2.62E-05,0.001939355,0.001965555,Taxi
1,Night,4,14,0.000250094,0.01063022,0.008530157,7.87E-05,0.006282701,0.006361401,Taxi
1,Night,4,18,6.25E-05,0,0,0,0,0,Uber
1,Night,5,1,6.25E-05,0,0,0,0,0,Uber
1,Night,5,4,0.000250094,0,0,0,0,0,Uber
1,Night,5,5,6.25E-05,0,0,0,0,0,Uber
1,Night,5,6,0.00018757,0,0,2.62E-05,0,0.0000262,Uber
1,Night,5,10,0.003001125,0.01063022,0.006518328,0.002939401,0.015838064,0.018777465,Taxi
1,Night,5,11,0.006877579,0.025816249,0.01086388,0.002204551,0.034544757,0.036749308,Taxi
1,Night,5,12,0.000750281,0.028094153,0.006236672,0.000131223,0.005353427,0.00548465,Taxi
1,Night,5,13,0.000250094,0.015186029,0.005391703,2.62E-05,0.00262621,0.00265241,Taxi
1,Night,5,14,0.00018757,0.003037206,0.001850883,2.62E-05,0.000646452,0.000672652,Taxi
1,Night,5,15,0.000125047,0.002277904,0.002253249,0,0.000222218,0.000222218,Taxi
1,Night,6,3,0.000125047,0,0,0,0,0,Uber
1,Night,6,5,6.25E-05,0,0,0,0,0,Uber
1,Night,6,7,0.000125047,0,0,0,0,0,Uber
1,Night,6,8,6.25E-05,0,0,0,2.02E-05,0.0000202,Uber
1,Night,6,9,0.000500188,0,0,0,0,0,Uber
1,Night,6,10,0.01087908,0.009111617,0.013720678,0.018082566,0.031231692,0.049314258,Taxi
1,Night,6,11,0.00381393,0.025056948,0.010944353,0.00569509,0.04862528,0.05432037,Taxi
1,Night,6,12,6.25E-05,0.006833713,0.002333722,2.62E-05,0.000767661,0.000793861,Taxi
1,Night,6,13,6.25E-05,0.002277904,0.000603549,0,2.02E-05,0.0000202,Uber
1,Night,6,16,6.25E-05,0,0.00024142,0,2.02E-05,0.0000202,Uber
1,Night,7,0,6.25E-05,0,0,0,0,0,Uber
1,Night,7,1,6.25E-05,0,0,0,0,0,Uber
1,Night,7,7,6.25E-05,0,0,5.25E-05,0,0.0000525,Uber
1,Night,7,8,0.000562711,0,0,2.62E-05,0,0.0000262,Uber
1,Night,7,9,0.009878705,0.003037206,0.010099384,0.021520615,0,0.021520615,Taxi
1,Night,7,10,0.014755533,0.008352316,0.029211765,0.039891872,0.003191855,0.043083727,Taxi
1,Night,7,11,0.003876454,0.015186029,0.003581057,0.007479726,0.004908992,0.012388718,Taxi
1,Night,7,12,0.003313743,0.004555809,0.005713596,0.001548435,0.02105008,0.022598515,Taxi
1,Night,7,13,0.000250094,0,0.000684022,0.000209957,6.06E-05,0.000270557,Taxi
1,Night,7,15,6.25E-05,0.000759301,0.005673359,0,0.000101008,0.000101008,Taxi
1,Night,7,18,0.000250094,0,0.000724259,0,0,0,Uber
1,Night,8,2,6.25E-05,0,0,0,0,0,Uber
1,Night,8,7,0.000500188,0,0,2.62E-05,0,0.0000262,Uber
1,Night,8,8,0.004064024,0,4.02E-05,0.00078734,6.06E-05,0.00084794,Uber
1,Night,8,9,0.110416406,0.02657555,0.084858971,0.192268325,0,0.192268325,Taxi
1,Night,8,10,0.035263224,0.006833713,0.041524162,0.091200168,0.000242419,0.091442587,Taxi
1,Night,8,11,0.005502063,0.008352316,0.007403533,0.006062515,0.030928668,0.036991183,Taxi
1,Night,8,12,0.00543954,0.008352316,0.010541987,0.00490775,0.046584917,0.051492667,Taxi
1,Night,8,13,0.00162561,0.01063022,0.013599968,0.000918563,0.012686612,0.013605175,Taxi
1,Night,8,14,0.000937852,0.007593014,0.007765662,0.000157468,0.010484637,0.010642105,Taxi
1,Night,8,15,0.001312992,0.006833713,0.016657949,2.62E-05,0.01666633,0.01669253,Taxi
1,Night,8,16,0.000125047,0.00531511,0.006115962,0,0.000242419,0.000242419,Taxi
1,Night,8,17,0.000625234,0.002277904,0.005230757,2.62E-05,0.000424234,0.000450434,Uber
1,Night,8,18,6.25E-05,0,0.001488754,0,0,0,Uber
1,Night,8,19,0.000125047,0,0.000643785,0,4.04E-05,0.0000404,Uber
1,Night,9,0,6.25E-05,0,0,0,0,0,Uber
1,Night,9,2,6.25E-05,0,0,0,0,0,Uber
1,Night,9,3,0.000500188,0,0,0,0,0,Uber
1,Night,9,6,0.000312617,0,0,5.25E-05,0,0.0000525,Uber
1,Night,9,7,0.003938977,0,4.02E-05,0.000104979,4.04E-05,0.000145379,Uber
1,Night,9,8,0.098036764,0.01063022,0.026837806,0.046977928,0,0.046977928,Uber
1,Night,9,9,0.181380518,0.037205771,0.064137126,0.247408341,0,0.247408341,Taxi
1,Night,9,10,0.013192447,0.009111617,0.00531123,0.012991103,0.021090483,0.034081586,Taxi
1,Night,9,11,0.003001125,0.003037206,0.007685189,0.002886912,0.009009919,0.011896831,Taxi
1,Night,9,12,0.001750656,0.006833713,0.010783406,0.00225704,0.025918668,0.028175708,Taxi
1,Night,9,13,0.002063274,0.012148823,0.013801151,0.002362019,0.079291327,0.081653346,Taxi
1,Night,9,14,0.000875328,0.006074412,0.002655615,0.000524893,0.003393871,0.003918764,Taxi
1,Night,9,15,0.00018757,0.003037206,0.00201183,7.87E-05,0.000222218,0.000300918,Taxi
1,Night,9,16,0.00018757,0.003037206,0.0016497,0,0.000101008,0.000101008,Uber
1,Night,9,17,6.25E-05,0.001518603,0.001207098,2.62E-05,8.08E-05,0.000107,Taxi
1,Night,9,18,0.000125047,0,0.001810647,0,6.06E-05,0.0000606,Uber
1,Night,9,19,0.000250094,0.000759301,0.00177041,0,0,0,Uber
1,Night,10,3,0.000125047,0,0,0,0,0,Uber
1,Night,10,5,6.25E-05,0,0,0,0,0,Uber
1,Night,10,6,0.000125047,0,4.02E-05,0,0,0,Uber
1,Night,10,7,0.003376266,0,8.05E-05,5.25E-05,0,0.0000525,Uber
1,Night,10,8,0.029260973,0.00531511,0.018951434,0.026139674,0,0.026139674,Uber
1,Night,10,9,0.197011379,0.036446469,0.058302821,0.164527727,0,0.164527727,Uber
1,Night,10,10,0.060397649,0.012908125,0.017623627,0.027556885,0.195066766,0.222623651,Taxi
1,Night,10,11,0.020570214,0.009111617,0.007162113,0.007059812,0.032423587,0.039483399,Taxi
1,Night,10,12,0.000937852,0.004555809,0.004345552,0.000209957,0.000989879,0.001199836,Taxi
1,Night,10,13,0.000375141,0.000759301,0.00342011,5.25E-05,0.000303024,0.000355524,Uber
1,Night,10,14,0.000937852,0.000759301,0.00885205,0.000446159,0.022544999,0.022991158,Taxi
1,Night,10,15,0.001125422,0.003796507,0.0032994,0.00039367,0.009716975,0.010110645,Taxi
1,Night,10,16,0.001312992,0.003037206,0.007524243,7.87E-05,0.000585847,0.000664547,Uber
1,Night,10,17,0.000312617,0.003037206,0.002253249,0,0.000101008,0.000101008,Uber
1,Night,10,18,0.000125047,0.007593014,0.002414195,2.62E-05,8.08E-05,0.000107,Uber
1,Night,10,19,6.25E-05,0,0.000603549,0,0,0,Uber
1,Night,11,1,0.000125047,0,0,0,0,0,Uber
1,Night,11,2,0.002625985,0,0,0,0,0,Uber
1,Night,11,5,6.25E-05,0,0,0,0,0,Uber
1,Night,11,8,0.007690384,0.000759301,0.009898201,0.009631788,0,0.009631788,Taxi
1,Night,11,9,0.012504689,0.006074412,0.014324226,0.007112301,0.033494273,0.040606574,Taxi
1,Night,11,10,0.011441791,0.007593014,0.008127791,0.003805475,0.023231854,0.027037329,Taxi
1,Night,11,11,0.023258722,0.014426727,0.010541987,0.005616356,0.032544797,0.038161153,Taxi
1,Night,11,12,0.008315618,0.016704632,0.012191687,0.001102275,0.006626129,0.007728404,Uber
1,Night,11,13,0.000250094,0.003796507,0.001931356,2.62E-05,4.04E-05,0.0000666,Uber
1,Night,11,14,0.000375141,0.00531511,0.003500583,0,0.000303024,0.000303024,Uber
1,Night,11,15,0.000812805,0.01063022,0.007966845,0.000104979,0.001272702,0.001377681,Taxi
1,Night,11,16,0.000375141,0.006833713,0.006357381,0.000262447,0.012423991,0.012686438,Taxi
1,Night,11,17,6.25E-05,0.00531511,0.001931356,0,0,0,Uber
1,Night,11,18,0.000250094,0.003037206,0.002092303,0,6.06E-05,0.0000606,Uber
